ticker,date,open,high,low,close,volume,closeadjusted
IGLN.UK,13/08/2015,22.143,22.143,22.06,22.06,500,22.06
IGLN.UK,14/08/2015,22.1,22.133,22.003,22.003,11157,22.003
IGLN.UK,17/08/2015,22.11,22.18,22.09,22.11,39248,22.11
IGLN.UK,18/08/2015,22.105,22.165,21.948,22.068,16436,22.068
IGLN.UK,19/08/2015,22.208,22.33,22.153,22.31,11695,22.31
IGLN.UK,20/08/2015,22.52,22.748,22.485,22.728,20692,22.728
IGLN.UK,21/08/2015,22.913,22.913,22.743,22.878,9858,22.878
IGLN.UK,24/08/2015,22.84,23.13,22.84,22.968,33153,22.968
IGLN.UK,25/08/2015,22.763,22.763,22.465,22.47,22011,22.47
IGLN.UK,26/08/2015,22.493,22.493,22.22,22.22,77445,22.22
IGLN.UK,27/08/2015,22.335,22.335,22.168,22.213,4314,22.213
IGLN.UK,28/08/2015,22.36,22.493,22.283,22.493,3249,22.493
IGLN.UK,1/09/2015,22.628,22.693,22.533,22.533,5430,22.533
IGLN.UK,2/09/2015,22.57,22.57,22.438,22.45,14392,22.45
IGLN.UK,3/09/2015,22.403,22.403,22.22,22.22,16842,22.22
IGLN.UK,4/09/2015,22.24,22.293,22.24,22.293,2679,22.293
IGLN.UK,7/09/2015,22.16,22.16,22.088,22.118,4139,22.118
IGLN.UK,8/09/2015,22.148,22.203,22.148,22.193,28106,22.193
IGLN.UK,9/09/2015,22.188,22.188,21.943,21.943,11969,21.943
IGLN.UK,10/09/2015,21.908,21.988,21.888,21.988,6739,21.988
IGLN.UK,11/09/2015,21.898,21.91,21.875,21.876,31500,21.876
IGLN.UK,14/09/2015,21.893,21.893,21.88,21.88,68028,21.88
IGLN.UK,15/09/2015,21.905,21.905,21.87,21.87,3136,21.87
IGLN.UK,16/09/2015,21.92,22.17,21.911,22.17,21886,22.17
IGLN.UK,17/09/2015,22.183,22.183,22.087,22.087,6118,22.087
IGLN.UK,18/09/2015,22.518,22.56,22.43,22.56,14054,22.56
IGLN.UK,21/09/2015,22.53,22.53,22.383,22.39,13146,22.39
IGLN.UK,22/09/2015,22.35,22.35,22.23,22.28,187670,22.28
IGLN.UK,23/09/2015,22.3,22.425,22.263,22.395,7934,22.395
IGLN.UK,24/09/2015,22.488,23,22.44,23,27288,23
IGLN.UK,25/09/2015,22.61,22.683,22.595,22.65,6521,22.65
IGLN.UK,28/09/2015,22.508,22.508,22.355,22.425,27308,22.425
IGLN.UK,29/09/2015,22.288,22.288,22.258,22.258,3346,22.258
IGLN.UK,30/09/2015,22.233,22.233,22.02,22.03,4062,22.03
IGLN.UK,1/10/2015,21.995,22.11,21.995,22.064,723041,22.064
IGLN.UK,2/10/2015,22.393,22.547,22.393,22.515,25135,22.515
IGLN.UK,5/10/2015,22.448,22.589,22.408,22.455,240735,22.455
IGLN.UK,6/10/2015,22.513,22.745,22.49,22.728,19908,22.728
IGLN.UK,7/10/2015,22.733,22.808,22.668,22.698,34478,22.698
IGLN.UK,8/10/2015,22.62,22.648,22.5,22.628,70549,22.628
IGLN.UK,9/10/2015,22.685,22.898,22.685,22.898,15544,22.898
IGLN.UK,12/10/2015,23.033,23.093,22.97,22.983,27626,22.983
IGLN.UK,13/10/2015,22.898,23.078,22.834,23.078,9426,23.078
IGLN.UK,14/10/2015,23.23,23.313,23.045,23.298,66899,23.298
IGLN.UK,15/10/2015,23.41,23.545,23.273,23.463,52956,23.463
IGLN.UK,16/10/2015,23.27,23.428,23.27,23.4,8745,23.4
IGLN.UK,19/10/2015,23.178,23.303,23.178,23.255,3751,23.255
IGLN.UK,20/10/2015,23.213,23.353,23.188,23.325,13465,23.325
IGLN.UK,21/10/2015,23.24,23.29,23.03,23.07,13876,23.07
IGLN.UK,22/10/2015,23.145,23.178,22.993,22.993,5399,22.993
IGLN.UK,23/10/2015,23.202,23.325,22.961,23.045,15935,23.045
IGLN.UK,26/10/2015,23.045,23.223,22.895,23.05,9493,23.05
IGLN.UK,27/10/2015,23.06,23.218,22.978,23.075,9088,23.075
IGLN.UK,28/10/2015,23.15,23.38,23.15,23.293,16971,23.293
IGLN.UK,29/10/2015,22.975,22.975,22.72,22.743,15712,22.743
IGLN.UK,30/10/2015,22.717,22.717,22.533,22.583,76037,22.583
IGLN.UK,2/11/2015,22.478,22.57,22.413,22.57,26855,22.57
IGLN.UK,3/11/2015,22.375,22.4,22.193,22.26,23837,22.26
IGLN.UK,4/11/2015,22.138,22.143,22.01,22.073,26261,22.073
IGLN.UK,5/11/2015,21.907,21.928,21.8,21.88,133262,21.88
IGLN.UK,6/11/2015,21.915,21.96,21.308,21.493,19840,21.493
IGLN.UK,9/11/2015,21.648,21.648,21.53,21.563,25427,21.563
IGLN.UK,10/11/2015,21.628,21.628,21.487,21.57,43477,21.57
IGLN.UK,11/11/2015,21.587,21.587,21.5,21.5,82100,21.5
IGLN.UK,12/11/2015,21.495,21.518,21.3,21.333,15419,21.333
IGLN.UK,13/11/2015,21.34,21.51,21.34,21.4,11440,21.4
IGLN.UK,16/11/2015,21.578,21.658,21.45,21.476,23593,21.476
IGLN.UK,17/11/2015,21.37,21.37,21.25,21.255,9297,21.255
IGLN.UK,18/11/2015,21.161,21.193,21.14,21.143,228804,21.143
IGLN.UK,19/11/2015,21.28,21.425,21.233,21.42,73858,21.42
IGLN.UK,20/11/2015,21.37,21.478,21.333,21.333,10072,21.333
IGLN.UK,23/11/2015,21.163,21.235,21.135,21.135,29264,21.135
IGLN.UK,24/11/2015,21.223,21.333,21.223,21.25,5598,21.25
IGLN.UK,25/11/2015,21.295,21.295,21.128,21.128,18870,21.128
IGLN.UK,26/11/2015,21.183,21.205,21.168,21.17,7288,21.17
IGLN.UK,27/11/2015,21.143,21.143,20.853,20.905,26579,20.905
IGLN.UK,30/11/2015,20.901,21.028,20.895,21.028,4046,21.028
IGLN.UK,1/12/2015,21.148,21.148,21.073,21.073,14604,21.073
IGLN.UK,2/12/2015,21.125,21.125,20.878,20.88,23089,20.88
IGLN.UK,3/12/2015,20.75,20.983,20.75,20.89,33805,20.89
IGLN.UK,4/12/2015,20.998,21.488,20.993,21.488,20032,21.488
IGLN.UK,7/12/2015,21.405,21.42,21.263,21.295,12401,21.295
IGLN.UK,8/12/2015,21.228,21.293,21.183,21.258,9232,21.258
IGLN.UK,9/12/2015,21.325,21.345,21.158,21.203,10813,21.203
IGLN.UK,10/12/2015,21.24,21.253,21.168,21.208,265880,21.208
IGLN.UK,11/12/2015,21.16,21.283,21.05,21.27,14188,21.27
IGLN.UK,14/12/2015,21.08,21.213,21.08,21.163,11796,21.163
IGLN.UK,15/12/2015,21.02,21.08,20.998,21.005,17450,21.005
IGLN.UK,16/12/2015,21.075,21.265,21.013,21.265,13195,21.265
IGLN.UK,17/12/2015,21.13,21.13,20.8,20.805,22912,20.805
IGLN.UK,18/12/2015,20.86,21.105,20.86,21.048,11879,21.048
IGLN.UK,21/12/2015,21.11,21.273,21.11,21.253,11044,21.253
IGLN.UK,22/12/2015,21.33,21.358,21.253,21.263,13113,21.263
IGLN.UK,23/12/2015,21.221,21.221,21.12,21.18,18980,21.18
IGLN.UK,24/12/2015,21.22,21.22,21.208,21.208,5159,21.208
IGLN.UK,29/12/2015,21.238,21.238,21.128,21.128,11076,21.128
IGLN.UK,30/12/2015,21.15,21.165,20.96,20.9725,11900,20.9725
IGLN.UK,31/12/2015,20.9875,20.9875,20.9625,20.9625,1292,20.9625
IGLN.UK,4/01/2016,21.1925,21.3375,21.177,21.255,48848,21.255
IGLN.UK,5/01/2016,21.3075,21.365,21.2725,21.32,9965,21.32
IGLN.UK,6/01/2016,21.38,21.5875,21.38,21.5525,46331,21.5525
IGLN.UK,7/01/2016,21.6075,21.8675,21.6075,21.8675,32573,21.8675
IGLN.UK,8/01/2016,21.7675,21.8275,21.6675,21.8275,11128,21.8275
IGLN.UK,11/01/2016,21.8525,21.8525,21.6875,21.7488,150105,21.7488
IGLN.UK,12/01/2016,21.6575,21.7025,21.4625,21.5088,94092,21.5088
IGLN.UK,13/01/2016,21.45,21.5425,21.3675,21.5138,76717,21.5138
IGLN.UK,14/01/2016,21.57,21.57,21.3938,21.3938,24541,21.3938
IGLN.UK,15/01/2016,21.39,21.665,21.36,21.5175,22350,21.5175
IGLN.UK,18/01/2016,21.535,21.5825,21.51,21.5375,18601,21.5375
IGLN.UK,19/01/2016,21.555,21.61,21.4125,21.4638,24100,21.4638
IGLN.UK,20/01/2016,21.63,21.8125,21.6125,21.8125,33084,21.8125
IGLN.UK,21/01/2016,21.74,21.78,21.57,21.64,59877,21.64
IGLN.UK,22/01/2016,21.6725,21.77,21.6425,21.7325,471008,21.7325
IGLN.UK,25/01/2016,21.815,21.8875,21.81,21.8875,17597,21.8875
IGLN.UK,26/01/2016,22.03,22.1,21.9775,22.0925,17267,22.0925
IGLN.UK,27/01/2016,22.075,22.098,22.055,22.0675,15777,22.0675
IGLN.UK,28/01/2016,22.0925,22.1775,21.99,22.0475,50742,22.0475
IGLN.UK,29/01/2016,21.9925,22.1025,21.98,22.0688,17817,22.0688
IGLN.UK,1/02/2016,22.2,22.3025,22.1575,22.24,211409,22.24
IGLN.UK,2/02/2016,22.2225,22.3475,22.21,22.235,83796,22.235
IGLN.UK,3/02/2016,22.25,22.5275,22.25,22.5113,36479,22.5113
IGLN.UK,4/02/2016,22.6625,22.82,22.64,22.8125,418132,22.8125
IGLN.UK,5/02/2016,22.8325,22.9725,22.645,22.8438,187587,22.8438
IGLN.UK,8/02/2016,23.0275,23.705,23.0275,23.6175,69744,23.6175
IGLN.UK,9/02/2016,23.5525,23.6975,23.475,23.58,887288,23.58
IGLN.UK,10/02/2016,23.4775,23.5775,23.355,23.5713,432243,23.5713
IGLN.UK,11/02/2016,23.9175,24.88,23.87,24.7525,105291,24.7525
IGLN.UK,12/02/2016,24.565,24.565,24.3875,24.3962,1333339,24.3962
IGLN.UK,15/02/2016,24.01,24.01,23.755,23.8125,227127,23.8125
IGLN.UK,16/02/2016,23.675,24.04,23.622,23.9587,690534,23.9587
IGLN.UK,17/02/2016,23.87,23.9475,23.73,23.9475,15048,23.9475
IGLN.UK,18/02/2016,23.84,24.0613,23.74,24.0613,31743,24.0613
IGLN.UK,19/02/2016,24.17,24.38,24.155,24.325,1088146,24.325
IGLN.UK,22/02/2016,23.9425,23.9675,23.775,23.9013,44892,23.9013
IGLN.UK,23/02/2016,24.0525,24.26,24.02,24.2113,51239,24.2113
IGLN.UK,24/02/2016,24.2,24.73,24.2,24.6788,5869214,24.6788
IGLN.UK,25/02/2016,24.5,24.5025,24.3125,24.46,43097,24.46
IGLN.UK,26/02/2016,24.36,24.4375,23.945,24.065,51132,24.065
IGLN.UK,29/02/2016,24.33,24.405,24.2375,24.3863,406687,24.3863
IGLN.UK,1/03/2016,24.525,24.6525,24.3525,24.3525,334223,24.3525
IGLN.UK,2/03/2016,24.2625,24.4625,24.2625,24.4438,61541,24.4438
IGLN.UK,3/03/2016,24.54,24.8505,24.505,24.8413,245694,24.8413
IGLN.UK,4/03/2016,24.925,25.2425,24.8925,25.14,154516,25.14
IGLN.UK,7/03/2016,24.9875,25.145,24.975,25.0275,22956,25.0275
IGLN.UK,8/03/2016,25.0275,25.21,25.0175,25.045,113550,25.045
IGLN.UK,9/03/2016,24.875,24.91,24.615,24.8038,54696,24.8038
IGLN.UK,10/03/2016,24.7,25.0075,24.5775,24.99,845069,24.99
IGLN.UK,11/03/2016,25.1375,25.1375,24.845,24.8713,11317,24.8713
IGLN.UK,14/03/2016,24.8125,24.86,24.5575,24.56,98988,24.56
IGLN.UK,15/03/2016,24.375,24.45,24.3188,24.3188,47076,24.3188
IGLN.UK,16/03/2016,24.31,24.37,24.2625,24.2788,783951,24.2788
IGLN.UK,17/03/2016,25.0275,25.03,24.9638,24.9638,41550,24.9638
IGLN.UK,18/03/2016,24.93,24.93,24.74,24.74,34127,24.74
IGLN.UK,21/03/2016,24.525,24.6425,24.525,24.6025,333043,24.6025
IGLN.UK,22/03/2016,24.7225,24.76,24.6001,24.695,614155,24.695
IGLN.UK,23/03/2016,24.3875,24.405,24.0275,24.1513,22789,24.1513
IGLN.UK,24/03/2016,23.9975,24.185,23.9975,24.1112,4366566,24.1112
IGLN.UK,29/03/2016,24.055,24.2775,24.035,24.2213,2092575,24.2213
IGLN.UK,30/03/2016,24.4975,24.535,24.2225,24.245,2240567,24.245
IGLN.UK,31/03/2016,24.2625,24.475,24.2475,24.4125,45134,24.4125
IGLN.UK,1/04/2016,24.375,24.375,23.9325,23.9325,12464,23.9325
IGLN.UK,4/04/2016,24.0175,24.1375,24.0175,24.0575,17820,24.0575
IGLN.UK,5/04/2016,24.21,24.3875,24.21,24.2675,185470,24.2675
IGLN.UK,6/04/2016,24.2275,24.2275,24.11,24.1413,353798,24.1413
IGLN.UK,7/04/2016,24.2325,24.5325,24.2325,24.4975,442597,24.4975
IGLN.UK,8/04/2016,24.4075,24.5125,24.35,24.5125,221198,24.5125
IGLN.UK,11/04/2016,24.725,24.8288,24.6325,24.8288,67162,24.8288
IGLN.UK,12/04/2016,24.845,24.91,24.7913,24.7913,50825,24.7913
IGLN.UK,13/04/2016,24.6775,24.69,24.5225,24.5925,18199,24.5925
IGLN.UK,14/04/2016,24.5025,24.555,24.3275,24.3275,152903,24.3275
IGLN.UK,15/04/2016,24.305,24.3225,24.25,24.2975,9191,24.2975
IGLN.UK,18/04/2016,24.4175,24.43,24.385,24.3888,74838,24.3888
IGLN.UK,19/04/2016,24.5525,24.7825,24.485,24.7825,778314,24.7825
IGLN.UK,20/04/2016,24.66,24.77,24.6375,24.7675,78982,24.7675
IGLN.UK,21/04/2016,24.8825,25.08,24.68,24.73,83289,24.73
IGLN.UK,22/04/2016,24.6625,24.67,24.5,24.5075,31482,24.5075
IGLN.UK,25/04/2016,24.37,24.4888,24.3375,24.4888,23329,24.4888
IGLN.UK,26/04/2016,24.36,24.5675,24.3375,24.5263,58325,24.5263
IGLN.UK,27/04/2016,24.6025,24.6675,24.585,24.6563,34193,24.6563
IGLN.UK,28/04/2016,24.79,24.9775,24.75,24.9775,43308,24.9775
IGLN.UK,29/04/2016,25.2025,25.5625,25.2025,25.545,269335,25.545
IGLN.UK,3/05/2016,25.645,25.685,25.343,25.4063,101949,25.4063
IGLN.UK,4/05/2016,25.3575,25.3975,25.185,25.3038,54451,25.3038
IGLN.UK,5/05/2016,25.2275,25.36,25.2105,25.2138,24708,25.2138
IGLN.UK,6/05/2016,25.2675,25.519,25.2325,25.48,837069,25.48
IGLN.UK,9/05/2016,25.29,25.2915,24.965,24.9875,117402,24.9875
IGLN.UK,10/05/2016,25.04,25.04,24.8825,24.8825,26079,24.8825
IGLN.UK,11/05/2016,25.1375,25.2508,25.1025,25.1388,3062852,25.1388
IGLN.UK,12/05/2016,25.1225,25.2775,25.0225,25.0613,448898,25.0613
IGLN.UK,13/05/2016,25.165,25.2682,25.02,25.0925,281573,25.0925
IGLN.UK,16/05/2016,25.32,25.4175,25.16,25.18,187697,25.18
IGLN.UK,17/05/2016,25.2,25.329,25.08,25.3013,654267,25.3013
IGLN.UK,18/05/2016,25.145,25.2216,25.045,25.1275,1202698,25.1275
IGLN.UK,19/05/2016,24.7575,24.7775,24.59,24.7063,49004,24.7063
IGLN.UK,20/05/2016,24.7525,24.84,24.6825,24.6875,31608,24.6875
IGLN.UK,23/05/2016,24.67,24.705,24.6275,24.655,554765,24.655
IGLN.UK,24/05/2016,24.57,24.6076,24.3725,24.3725,560039,24.3725
IGLN.UK,25/05/2016,24.2025,24.2025,24.057,24.1663,51901,24.1663
IGLN.UK,26/05/2016,24.2725,24.2875,24.15,24.15,95591,24.15
IGLN.UK,27/05/2016,24.145,24.145,23.95,23.9538,513194,23.9538
IGLN.UK,31/05/2016,23.9425,24.0075,23.9075,23.965,129303,23.965
IGLN.UK,1/06/2016,24.01,24.1075,23.8875,23.8962,307302,23.8962
IGLN.UK,2/06/2016,24.0475,24.0475,23.9023,23.93,60269,23.93
IGLN.UK,3/06/2016,23.9325,24.53,23.9325,24.5025,357998,24.5025
IGLN.UK,6/06/2016,24.525,24.635,24.5,24.6263,14612,24.6263
IGLN.UK,7/06/2016,24.57,24.57,24.4325,24.5212,127239,24.5212
IGLN.UK,8/06/2016,24.6925,24.9325,24.6925,24.93,121465,24.93
IGLN.UK,9/06/2016,24.8725,25.07,24.845,25.07,188066,25.07
IGLN.UK,10/06/2016,25.015,25.2175,24.9957,25.045,89602,25.045
IGLN.UK,13/06/2016,25.3,25.4075,25.2525,25.3513,267886,25.3513
IGLN.UK,14/06/2016,25.2675,25.46,25.2198,25.3188,3102869,25.3188
IGLN.UK,15/06/2016,25.4025,25.4108,25.2568,25.3475,830685,25.3475
IGLN.UK,16/06/2016,25.84,25.93,25.7225,25.8525,1464679,25.8525
IGLN.UK,17/06/2016,25.31,25.585,25.31,25.4013,1981395,25.4013
IGLN.UK,20/06/2016,25.43,25.4325,25.255,25.3925,751005,25.3925
IGLN.UK,21/06/2016,25.3375,25.3375,25.05,25.0825,128413,25.0825
IGLN.UK,22/06/2016,24.965,25.065,24.965,25.065,293544,25.065
IGLN.UK,23/06/2016,24.9775,25.05,24.86,24.9725,631347,24.9725
IGLN.UK,24/06/2016,26.1325,26.2775,25.845,26.0125,14834182,26.0125
IGLN.UK,27/06/2016,26.175,26.3225,25.9896,26.1,3789662,26.1
IGLN.UK,28/06/2016,26,26.1528,25.84,25.9275,1712925,25.9275
IGLN.UK,29/06/2016,26.095,26.17,25.8594,26.1363,974028,26.1363
IGLN.UK,30/06/2016,25.935,26.0922,25.935,26.07,1189385,26.07
IGLN.UK,1/07/2016,26.3275,26.4375,26.3075,26.3975,58554,26.3975
IGLN.UK,4/07/2016,26.67,26.7225,26.4511,26.6813,249304,26.6813
IGLN.UK,5/07/2016,26.5475,26.6925,26.52,26.6325,254005,26.6325
IGLN.UK,6/07/2016,27.0175,27.135,26.97,27.01,2039271,27.01
IGLN.UK,7/07/2016,26.985,26.9882,26.695,26.7738,74595,26.7738
IGLN.UK,8/07/2016,26.775,26.8875,26.35,26.705,1576556,26.705
IGLN.UK,11/07/2016,26.9025,26.9025,26.755,26.8175,43464,26.8175
IGLN.UK,12/07/2016,26.735,26.7825,26.415,26.415,139466,26.415
IGLN.UK,13/07/2016,26.475,26.5375,26.3993,26.49,178706,26.49
IGLN.UK,14/07/2016,26.305,26.3225,26,26.255,186138,26.255
IGLN.UK,15/07/2016,26.32,26.3504,26.1375,26.24,827037,26.24
IGLN.UK,18/07/2016,26.24,26.34,26.165,26.2375,56851,26.2375
IGLN.UK,19/07/2016,26.3075,26.735,26.22,26.2813,169439,26.2813
IGLN.UK,20/07/2016,26.2,26.205,25.9525,26.025,230483,26.025
IGLN.UK,21/07/2016,26.0425,26.1732,25.955,26.1675,127707,26.1675
IGLN.UK,22/07/2016,26.15,26.1525,26.05,26.1275,77195,26.1275
IGLN.UK,25/07/2016,25.99,26.0288,25.9575,26.0288,22029,26.0288
IGLN.UK,26/07/2016,26.03,26.1239,26.03,26.06,387877,26.06
IGLN.UK,27/07/2016,26.025,26.235,26.025,26.2025,672201,26.2025
IGLN.UK,28/07/2016,26.45,26.549,26.3825,26.3875,377900,26.3875
IGLN.UK,29/07/2016,26.2825,26.63,26.2825,26.6075,860663,26.6075
IGLN.UK,1/08/2016,26.5975,26.6825,26.585,26.665,83849,26.665
IGLN.UK,2/08/2016,26.7725,26.985,26.7725,26.96,639790,26.96
IGLN.UK,3/08/2016,26.9175,26.97,26.7425,26.7888,37989,26.7888
IGLN.UK,4/08/2016,26.635,26.93,26.635,26.9125,5150280,26.9125
IGLN.UK,5/08/2016,26.93,26.93,26.4215,26.4225,585442,26.4225
IGLN.UK,8/08/2016,26.325,26.41,26.2525,26.3688,136271,26.3688
IGLN.UK,9/08/2016,26.28,26.49,26.2725,26.4588,847269,26.4588
IGLN.UK,10/08/2016,26.72,26.78,26.4694,26.5638,4844782,26.5638
IGLN.UK,11/08/2016,26.5475,26.6725,26.5288,26.65,231000,26.65
IGLN.UK,12/08/2016,26.425,26.766,26.3675,26.6825,398913,26.6825
IGLN.UK,15/08/2016,26.4575,26.485,26.4,26.4813,8801,26.4813
IGLN.UK,16/08/2016,26.61,26.812,26.49,26.6375,918083,26.6375
IGLN.UK,17/08/2016,26.5325,26.57,26.4925,26.56,193751,26.56
IGLN.UK,18/08/2016,26.72,26.72,26.6,26.645,69667,26.645
IGLN.UK,19/08/2016,26.62,26.62,26.4125,26.4875,1375218,26.4875
IGLN.UK,22/08/2016,26.3125,26.4213,26.31,26.4213,23595,26.4213
IGLN.UK,23/08/2016,26.5125,26.5125,26.425,26.4325,40894,26.4325
